AMZN,ALL,CBOE,COP,CVX,GS,IBKR,JPM,LLY,MET,PGR,SFM,TAC,XOM
58.48,288.44,158.81,42.33,74.00,321.96,13.35,146.89,-17.79,181.25,61.04,100.32,65.73,44.29
86.78,160.25,98.75,107.58,53.28,265.92,4.30,154.94,71.53,554.80,74.55,108.60,57.38,64.91
94.67,142.73,105.65,77.34,45.39,424.31,11.36,109.65,159.77,176.91,43.66,99.31,33.23,32.39
96.51,113.25,46.66,69.76,46.08,323.91,18.17,162.33,322.04,189.15,70.57,166.61,181.43,43.49
162.85,86.84,45.71,55.54,36.75,391.07,16.96,154.53,-186.51,252.30,72.54,125.94,41.65,70.03
63.63,280.93,147.19,42.69,48.03,511.95,9.01,141.06,604.38,206.14,43.66,61.53,108.69,44.75
88.00,211.10,137.60,51.84,70.96,282.28,22.95,263.25,-9.71,156.06,60.21,70.24,66.32,61.56
84.09,147.15,78.70,40.51,55.18,356.18,11.92,129.69,31.78,173.19,80.28,56.74,68.26,42.59
116.14,229.90,9.75,70.17,72.63,233.99,8.27,130.28,280.42,249.31,80.58,96.36,36.80,44.69
59.50,205.80,73.04,51.56,71.10,200.59,14.47,207.31,-21.72,152.48,68.81,102.61,54.03,29.71
136.05,143.25,147.45,46.15,27.06,358.13,16.42,163.77,-230.22,167.22,68.52,76.46,88.17,47.67
146.39,140.24,-8.02,85.37,72.91,300.07,3.77,171.84,22.72,137.30,64.41,112.04,34.30,37.41
90.13,230.30,104.16,81.37,71.88,235.83,16.62,157.86,-120.23,185.97,62.52,116.30,36.55,40.84
39.41,153.43,43.18,38.37,22.87,177.31,9.68,205.19,209.64,193.03,63.13,83.72,38.25,70.20
120.50,285.80,73.29,40.69,32.27,394.79,13.18,163.85,2.51,178.41,68.93,87.74,53.11,58.67
72.72,185.13,78.60,24.38,69.09,353.17,23.61,174.34,119.21,283.90,59.97,91.38,39.37,41.30
25.50,188.19,96.94,76.26,66.33,361.97,7.38,134.42,62.72,232.16,60.87,70.26,30.44,26.93
226.05,503.85,120.97,73.52,15.41,216.39,9.18,151.53,259.71,123.99,53.07,106.20,18.26,14.19
88.41,185.99,92.96,66.78,83.72,267.26,12.85,183.15,191.79,185.55,95.30,137.04,35.99,37.10
104.13,147.52,231.70,40.32,66.33,347.91,11.00,147.62,140.43,165.24,59.21,69.99,37.86,56.10
51.87,223.08,73.45,49.41,30.40,234.65,12.55,241.22,-25.98,180.23,71.73,122.10,102.06,65.19
183.66,170.51,16.13,30.58,99.76,430.08,14.39,182.39,-538.22,521.77,61.70,108.48,109.22,55.68
134.07,332.24,81.40,87.79,67.21,234.63,6.16,184.61,-282.45,209.12,63.71,88.66,34.10,44.60
185.41,82.44,92.95,121.16,20.06,315.09,29.96,169.82,249.26,250.40,87.85,93.77,45.42,18.36
73.56,187.19,118.41,85.94,78.76,626.40,6.44,124.02,370.39,301.02,79.66,83.68,64.69,41.40
84.02,112.59,70.19,106.63,54.79,338.50,16.78,152.08,277.61,367.55,55.63,57.34,35.17,44.29
79.87,82.44,60.06,59.98,17.63,227.12,11.46,177.17,-335.27,187.22,84.37,61.93,43.44,70.39
47.87,219.53,48.36,124.75,78.33,154.80,20.12,143.02,77.62,215.43,66.40,77.48,53.00,86.94
151.58,246.19,7.18,61.75,35.56,383.17,11.23,132.21,18.72,120.56,59.15,134.23,50.65,38.81
85.43,373.73,20.24,111.38,82.65,226.84,12.24,190.83,425.29,146.60,70.25,306.32,26.58,43.00
54.74,174.27,130.24,39.39,63.83,153.50,10.60,197.73,-385.33,132.34,69.44,105.16,64.25,31.64
88.33,114.16,444.02,50.69,50.49,315.68,9.99,117.67,2.74,398.94,64.59,146.67,57.05,34.48
182.66,113.87,47.11,73.19,26.27,369.83,12.15,181.31,209.96,212.38,71.46,75.96,41.86,76.64
35.06,327.71,66.09,73.65,69.36,489.07,13.74,124.88,5.15,168.10,54.33,106.25,32.89,46.90
60.67,138.99,39.44,57.37,27.66,268.29,9.65,251.29,199.37,198.17,60.27,89.06,37.01,41.73
89.96,131.52,46.08,56.42,69.44,396.95,30.48,131.08,1.46,368.05,63.39,53.54,125.38,52.82
122.93,125.35,97.89,63.74,78.01,466.79,9.61,175.97,-440.28,156.44,65.46,83.53,56.41,36.87
70.66,82.44,50.02,77.77,43.99,161.63,15.15,137.88,9.69,208.21,60.94,86.21,20.61,70.36
82.99,428.80,51.69,70.49,87.01,323.08,17.92,180.92,98.46,252.64,69.95,103.30,19.78,84.40
153.18,169.03,19.51,58.16,68.48,380.11,6.66,134.17,-22.69,318.76,71.57,119.03,36.82,67.64
87.87,146.42,47.60,42.40,66.87,278.95,8.65,141.29,116.56,223.78,57.31,78.74,84.03,56.46
81.84,176.62,60.41,59.26,71.29,262.27,30.99,131.71,90.75,200.55,67.62,71.86,18.41,39.08
43.39,197.81,82.69,66.33,32.87,269.39,14.64,146.29,233.16,226.32,64.03,89.59,86.14,82.33
45.99,266.89,41.65,70.16,61.48,535.12,15.09,125.72,-96.33,136.17,76.53,80.39,51.55,42.71
175.19,192.76,7.23,29.82,29.84,431.45,9.83,153.55,27.30,171.15,65.38,96.74,27.20,37.30
153.08,155.85,18.54,46.41,61.68,294.65,5.60,229.23,-52.29,278.62,72.07,118.20,27.95,66.23
69.46,232.75,82.38,42.60,43.52,383.60,12.35,123.73,-368.72,145.49,63.32,94.54,45.38,96.42
157.11,176.79,57.63,59.54,62.34,204.68,17.23,301.04,78.84,203.89,59.14,120.32,55.10,62.76
116.00,162.16,116.04,94.87,45.01,316.99,9.41,163.86,132.07,166.83,84.70,56.17,44.15,40.47
54.15,357.76,60.57,105.38,79.51,574.19,12.96,157.30,-395.03,174.95,60.56,190.14,68.58,36.31
63.36,144.84,51.61,62.88,84.26,232.65,27.27,130.08,-131.98,143.25,60.95,125.43,46.20,49.30
74.44,278.43,94.26,50.64,54.58,354.02,15.91,218.38,358.52,288.29,110.69,141.03,39.15,63.32
123.40,173.61,34.50,100.70,80.34,340.16,17.06,126.84,25.59,229.49,53.53,81.21,44.47,65.14
76.93,82.44,2.84,37.58,26.51,421.05,12.03,161.41,-145.44,287.14,75.67,95.91,60.37,38.62
67.02,247.08,120.70,72.76,31.74,248.20,8.94,151.49,137.20,186.87,75.62,88.32,42.82,65.03
35.06,145.28,53.37,53.61,80.33,449.16,16.62,159.71,140.47,209.81,58.78,83.12,40.63,31.33
64.93,221.29,105.19,83.80,55.82,488.04,3.84,136.96,-78.41,221.26,57.79,85.80,42.32,48.69
83.44,169.69,37.14,82.53,24.86,507.19,11.10,104.81,219.47,198.81,56.44,98.03,75.85,46.63
14.87,180.43,84.04,62.02,39.04,358.04,27.20,147.53,67.62,234.52,79.85,136.53,44.42,57.45
34.68,185.55,28.54,88.25,40.91,314.16,8.79,152.89,-93.39,141.38,64.78,96.61,46.18,42.41
136.73,194.53,-35.24,68.26,56.60,360.42,6.87,142.75,-185.19,260.48,61.25,98.42,19.15,39.56
127.46,229.08,124.31,73.11,62.70,239.09,30.84,164.00,27.37,153.81,61.66,100.62,62.62,58.22
86.00,112.82,53.13,29.29,59.71,333.33,6.30,178.34,252.42,253.17,62.49,89.62,65.19,80.58
55.81,226.17,7.25,65.81,25.80,607.27,16.76,176.55,0.47,313.66,62.11,74.86,48.33,41.03
96.38,256.14,60.11,77.75,59.00,225.32,11.17,83.03,534.75,203.50,60.47,102.55,63.73,72.87
107.33,153.11,142.69,67.21,52.03,312.45,9.09,139.80,-17.04,203.51,64.48,114.29,50.19,46.95
176.73,186.59,127.38,94.59,68.59,351.83,10.25,141.42,118.03,329.45,61.51,86.72,66.24,64.17
89.52,82.44,55.56,105.51,78.96,309.90,18.91,166.87,13.98,141.12,81.79,102.22,42.30,45.14
132.60,177.57,41.50,54.89,56.35,310.44,5.70,172.73,54.47,173.83,62.45,151.88,51.94,30.95
67.85,218.96,54.11,76.84,43.55,223.20,16.44,147.05,-85.06,292.97,63.42,133.20,60.35,54.04
120.22,318.66,25.70,28.14,20.62,308.34,10.95,123.47,86.61,196.58,57.26,126.28,32.81,49.18
75.90,187.35,24.38,73.97,97.07,204.09,15.38,124.48,-15.07,283.80,62.39,307.12,85.92,37.39
82.20,144.71,48.65,69.40,55.20,333.67,10.03,120.29,69.09,178.13,69.59,99.66,161.52,58.70
137.94,197.45,48.53,70.16,55.20,425.00,6.00,171.82,30.97,231.94,65.34,111.37,98.00,59.93
125.02,115.46,167.65,82.11,66.52,484.78,9.50,165.60,164.07,310.23,60.45,64.16,9.34,37.15
62.66,148.74,34.91,54.71,79.24,155.24,28.91,147.31,-463.05,255.72,56.38,88.62,70.81,46.00
151.06,118.34,21.53,65.81,53.29,302.20,12.87,143.76,-309.59,429.14,65.03,164.46,42.76,34.24
117.69,132.91,43.34,55.10,41.41,421.59,14.61,196.56,88.04,140.53,80.02,133.58,29.56,52.01
94.85,180.17,79.79,77.84,69.19,253.12,12.09,196.18,37.92,145.97,68.03,56.23,33.80,47.28
56.51,180.66,74.06,95.26,53.52,378.26,8.76,126.37,301.17,226.16,65.69,109.73,96.12,27.14
100.92,252.01,97.34,64.72,40.10,392.68,10.06,135.28,-34.86,251.48,74.24,88.48,100.09,52.16
59.31,145.12,96.70,84.09,80.22,238.28,31.97,125.71,111.32,272.09,67.28,89.14,32.67,34.62
44.16,200.98,114.26,32.67,77.21,491.80,10.34,156.92,79.40,141.94,60.37,84.49,80.47,45.89
119.52,208.33,183.69,58.62,65.54,243.20,8.83,147.51,-401.77,156.55,65.55,74.87,64.17,56.36
147.61,147.95,29.77,54.70,55.85,379.07,8.70,171.18,63.01,226.06,66.50,74.06,41.80,44.22
92.84,409.26,62.86,80.41,23.51,361.88,17.12,162.95,157.61,165.33,72.45,120.23,168.12,28.98
59.10,119.14,83.90,70.04,92.33,257.58,23.89,114.57,37.48,160.51,60.18,164.94,41.61,74.97
44.28,168.85,-79.68,43.56,43.28,372.03,18.75,104.55,177.77,242.82,62.11,51.55,92.63,43.49
160.52,146.60,120.28,28.05,49.25,259.40,14.58,125.26,-214.72,148.86,43.66,67.11,55.80,35.02
47.15,117.13,146.06,55.40,56.95,276.51,11.03,136.80,27.26,184.98,58.67,181.17,48.66,33.70
65.58,128.58,-37.25,51.64,82.38,257.81,10.21,127.33,-218.02,137.55,58.77,87.55,40.76,47.32
57.05,287.45,31.61,68.41,41.43,218.52,8.13,128.31,3.09,324.29,60.82,101.40,47.79,58.30
74.26,252.61,74.45,55.07,22.10,206.38,12.74,161.99,-41.66,176.24,59.53,121.36,257.66,24.96
109.22,169.93,70.11,69.43,26.21,246.64,16.48,189.42,-345.39,224.63,67.58,81.46,44.88,46.69
305.60,286.98,49.82,50.94,37.98,302.42,9.47,143.20,81.84,168.35,65.43,87.05,44.99,54.06
111.70,139.40,39.30,36.66,29.72,389.56,18.66,194.06,-185.42,288.06,68.60,86.55,25.47,47.50
80.99,142.40,47.43,110.35,41.06,176.07,6.35,150.77,128.47,175.02,43.66,132.99,53.48,27.26
62.06,436.81,91.18,64.89,39.25,185.99,10.76,172.22,-364.27,231.45,62.88,130.90,75.09,48.84
162.57,162.12,101.63,32.99,50.80,361.45,7.82,135.66,-24.92,225.69,59.64,163.30,17.57,38.95
114.67,180.81,57.49,71.91,92.00,483.99,10.64,172.55,96.93,177.22,60.16,159.91,39.60,33.87
49.97,367.56,96.41,99.44,58.78,410.13,22.35,135.13,203.54,243.40,64.45,108.03,61.70,58.13
125.43,219.87,81.55,50.87,44.96,194.63,11.56,236.05,-137.55,172.20,57.10,68.63,74.72,35.54
110.15,249.62,29.79,45.62,44.30,256.71,15.63,145.30,75.44,224.91,62.69,66.36,48.30,30.93
25.74,153.96,25.61,57.51,59.47,187.82,9.57,136.40,135.56,286.17,45.73,62.73,36.14,42.54
52.79,163.49,73.14,62.12,74.44,273.75,9.21,140.10,17.52,481.20,60.35,94.17,26.96,53.32
60.25,82.44,83.44,58.88,73.82,301.78,6.74,211.20,2.67,171.57,68.26,95.50,38.36,48.83
75.45,268.00,10.23,84.13,48.51,434.84,13.89,132.45,-176.49,240.91,49.61,50.62,19.61,58.72
32.37,315.97,25.62,72.75,62.53,230.96,12.73,119.71,-47.57,208.03,69.66,189.38,139.41,66.64
28.12,268.90,13.36,106.91,65.57,291.01,15.64,152.32,-338.20,238.50,56.30,55.97,63.66,29.68
184.13,139.39,157.55,53.97,46.55,276.50,14.79,193.11,386.24,178.27,54.48,163.32,33.77,47.68
50.45,205.05,84.05,77.51,54.88,241.14,13.87,148.55,-81.16,121.02,43.66,115.55,40.90,59.62
94.35,235.07,71.80,76.06,54.46,371.76,8.21,107.62,-104.42,151.10,56.43,145.97,36.99,53.74
63.02,191.89,32.55,50.81,75.10,330.08,10.22,127.73,38.68,146.00,92.87,104.68,53.55,35.11
106.44,336.73,34.93,38.49,29.66,278.68,8.09,127.13,-45.14,215.15,58.81,75.05,74.24,45.57
155.18,325.11,50.52,63.13,50.34,275.93,16.06,178.39,170.90,152.93,68.50,87.42,67.32,33.76
8.90,185.94,122.29,73.16,39.29,176.91,11.51,150.69,-394.76,162.08,119.99,108.61,41.37,51.96
59.55,180.24,40.49,43.56,81.05,314.46,7.96,131.69,-26.21,120.52,73.63,80.87,52.95,30.89
53.36,270.35,55.31,42.68,87.07,359.61,8.03,146.78,-33.28,189.61,68.17,94.92,32.75,44.41
23.61,116.91,128.84,86.87,56.38,296.52,16.39,182.16,200.50,238.24,72.80,86.34,53.65,28.10
157.36,102.65,49.17,33.51,60.32,211.54,13.85,92.93,63.60,218.46,64.15,86.54,40.93,19.38
63.24,165.67,143.22,47.81,37.59,275.03,20.93,113.42,606.28,184.17,60.81,74.63,23.21,28.61
44.76,147.38,52.66,70.60,71.46,256.90,24.39,146.03,-40.66,281.17,69.17,119.97,103.23,34.44
63.99,256.51,64.56,92.94,38.98,202.42,14.08,126.00,-571.05,158.07,64.32,58.32,32.66,75.98
66.19,525.82,120.81,43.36,107.50,489.24,11.29,135.36,-225.08,253.81,69.33,60.89,70.64,35.95
122.14,116.08,49.89,71.98,52.47,286.03,14.60,161.19,454.09,214.36,71.52,91.47,27.25,63.37
52.99,235.87,16.33,84.16,73.52,281.52,11.84,151.89,393.66,147.29,66.57,105.20,46.85,79.67
157.11,191.68,32.75,55.31,39.11,352.93,13.08,153.06,143.23,251.37,73.14,76.26,33.89,58.00
45.57,152.32,83.69,62.64,43.20,293.95,17.05,244.40,4.66,168.52,64.51,60.67,32.81,31.23
34.29,304.28,54.70,83.59,63.16,385.39,11.07,184.25,-5.25,234.88,62.82,77.99,121.89,59.24
217.72,223.19,81.46,78.74,29.31,343.74,22.42,165.37,-297.05,128.97,66.18,106.45,25.48,48.58
51.48,238.04,85.03,52.91,71.87,300.65,19.38,115.94,37.21,168.92,95.59,35.67,47.45,33.42
73.86,82.44,160.96,81.47,50.98,328.03,5.23,217.98,-170.35,250.29,62.10,118.07,65.71,35.19
30.39,137.73,137.01,73.88,43.68,288.83,11.72,145.95,-100.08,217.41,59.98,252.07,5.66,51.14
30.76,155.10,104.22,54.47,89.85,268.43,18.00,191.05,-299.28,268.27,65.41,50.84,39.78,31.44
222.60,149.47,26.16,70.21,73.63,312.57,12.47,149.05,-402.04,142.03,64.51,116.36,58.39,45.02
80.86,305.89,71.04,67.10,53.47,280.84,15.46,118.59,585.71,254.01,63.35,74.25,75.64,35.74
72.74,82.44,122.92,61.00,73.69,252.38,15.87,185.24,243.91,165.30,57.40,55.29,172.20,14.56
133.62,208.64,100.89,60.07,70.32,338.18,15.87,154.20,-228.43,160.63,59.27,143.25,133.82,46.26
45.17,172.01,234.15,54.61,34.57,186.39,12.91,131.67,61.17,198.81,62.03,85.31,40.19,51.24
137.21,117.00,49.36,94.23,43.65,300.86,14.34,107.32,-255.14,179.12,56.20,116.69,56.99,36.11
88.61,146.58,38.83,77.32,50.24,282.65,18.57,158.56,238.58,192.33,55.20,606.59,52.88,36.72
8.60,137.47,117.81,83.93,52.97,481.80,18.89,146.78,230.00,143.20,80.60,94.54,22.48,36.01
63.54,297.21,78.88,51.79,47.48,175.27,10.44,170.76,114.77,292.78,58.62,146.41,22.82,32.37
96.34,210.06,15.09,55.12,50.80,301.34,13.49,197.04,-76.01,173.08,62.46,67.78,96.18,64.43
-10.15,154.61,154.41,116.28,70.00,284.33,15.46,211.79,-281.57,153.64,60.43,82.50,52.23,48.26
68.81,134.81,64.47,54.48,36.55,229.96,9.30,129.82,-207.75,389.23,62.56,63.17,23.09,54.92
43.53,82.44,116.36,67.93,34.40,156.45,10.33,124.57,-217.49,112.42,59.36,91.20,55.12,37.25
149.49,82.44,-40.66,31.41,60.00,345.47,22.57,177.22,219.86,224.97,63.69,74.18,41.61,31.96
54.61,466.02,149.59,65.08,73.65,220.65,8.46,129.04,150.03,269.39,59.81,69.41,50.12,28.22
74.11,156.23,118.52,103.28,67.58,401.06,11.31,147.72,0.27,128.65,60.44,88.11,24.79,74.96
47.84,120.34,-1.50,48.98,48.16,138.85,14.06,207.14,163.21,300.89,73.41,142.78,51.61,68.87
118.86,157.62,145.44,16.63,52.61,216.84,15.22,320.63,-46.35,219.01,58.29,122.25,82.69,42.66
37.83,168.69,129.50,94.72,55.40,342.86,10.98,233.17,-140.88,175.03,71.51,83.07,46.58,21.35
80.54,180.78,61.83,71.81,50.31,377.06,18.38,189.26,-308.25,339.08,59.01,137.48,33.43,116.95
59.67,113.60,117.65,74.66,79.84,135.32,11.01,166.35,-20.66,229.68,80.79,126.09,64.03,15.75
105.84,170.83,81.04,51.63,47.69,283.96,10.73,204.86,-22.38,438.28,63.90,68.81,28.00,37.96
28.30,82.44,73.29,48.19,59.15,225.81,16.19,161.25,-644.23,173.41,59.80,114.23,64.15,49.26
15.31,255.84,168.57,49.16,74.58,449.52,12.98,220.96,281.42,243.17,86.58,120.68,56.52,59.87
186.87,120.19,48.71,38.94,53.46,327.21,12.11,183.56,-33.44,549.26,59.52,71.36,63.04,32.65
95.22,125.94,88.84,53.72,106.13,445.20,9.76,199.67,7.27,366.73,106.25,57.37,27.40,55.96
71.67,82.44,26.03,72.96,65.05,357.19,19.46,157.98,-308.60,141.84,80.82,140.13,55.80,39.75
71.51,127.88,69.58,46.91,47.58,277.18,9.29,192.78,137.76,141.03,58.78,106.70,80.25,39.19
99.48,538.03,35.07,147.45,50.48,441.70,4.30,140.16,278.46,126.94,63.95,71.60,58.11,57.12
221.00,369.31,103.56,64.87,55.01,339.59,10.91,146.95,-623.64,200.70,65.28,99.41,34.44,58.07
62.20,297.87,35.55,44.53,40.41,263.25,12.28,120.30,-770.72,255.25,61.05,68.92,17.63,58.95
22.38,82.44,55.61,76.03,39.89,216.99,14.10,153.00,-327.89,147.96,79.90,93.18,67.01,55.05
132.25,291.26,16.21,97.86,67.75,809.84,17.95,156.24,-54.69,186.07,80.74,174.31,14.60,62.38
85.80,136.58,80.03,51.29,76.59,328.63,14.76,182.62,66.68,205.36,67.52,78.88,26.84,52.69
33.25,195.78,64.93,70.42,63.81,259.36,4.06,195.53,-276.99,439.40,206.98,125.26,7.12,49.29
148.46,193.83,174.34,68.10,41.75,165.40,11.09,121.94,172.72,167.58,58.50,78.83,79.74,35.72
87.81,140.06,72.01,91.76,37.76,282.37,12.07,166.37,-80.20,352.79,63.76,123.72,55.43,63.79
85.18,140.73,50.26,91.37,58.40,322.77,14.61,143.01,626.28,326.54,48.33,69.50,30.14,43.86
88.55,124.45,41.41,49.72,37.70,246.39,19.90,242.81,171.29,194.36,58.20,167.11,47.35,62.98
71.99,254.15,65.99,121.55,63.48,583.67,20.12,190.51,123.09,217.00,59.95,176.67,29.51,50.41
137.41,125.29,26.46,63.90,69.38,313.51,10.76,108.95,28.46,251.11,83.81,72.55,82.90,28.32
95.40,200.98,120.48,55.97,118.45,425.27,19.12,163.00,39.47,263.53,60.39,74.03,60.45,37.20
129.24,127.21,87.57,69.56,41.73,384.62,5.97,183.42,195.79,297.70,60.10,71.86,19.69,37.92
99.02,163.70,106.48,89.30,55.84,391.81,16.93,216.31,-82.01,177.88,43.66,61.17,49.90,36.86
80.35,228.28,18.76,88.44,40.58,635.45,15.08,153.17,-126.10,203.10,75.10,85.02,20.86,62.03
106.70,330.38,127.42,89.82,54.01,268.37,8.63,199.10,-29.92,158.23,62.19,75.03,83.99,25.60
87.85,124.46,54.51,59.26,68.09,431.16,6.47,162.79,305.97,219.54,70.10,88.38,47.01,46.42
40.76,108.37,71.83,85.38,79.04,244.73,20.65,143.54,-114.89,131.21,61.09,122.19,50.51,82.32
6.11,247.25,95.34,70.75,92.37,475.62,13.50,134.19,-157.37,172.07,52.81,98.72,40.93,38.92
29.40,152.88,22.79,47.06,60.48,155.96,11.68,194.15,223.27,224.00,80.58,258.05,36.21,39.20
40.74,157.84,107.79,32.55,43.91,404.63,12.12,174.57,-618.77,163.23,60.06,113.12,96.74,55.66
129.39,164.20,58.54,68.56,43.86,323.78,17.85,117.75,90.99,178.24,58.28,75.27,19.80,37.06
81.95,178.10,37.42,83.56,63.87,237.48,27.57,153.35,-461.42,225.13,43.66,110.84,54.50,59.24
171.74,82.44,20.12,40.31,41.91,536.20,17.68,105.91,54.24,143.13,63.36,66.30,74.83,45.14
162.63,241.60,86.53,78.45,75.94,531.19,14.17,234.23,-386.16,240.60,55.12,71.42,31.43,40.75
160.05,128.22,143.25,57.84,82.69,206.52,12.35,141.59,-101.98,219.70,67.18,103.38,31.15,66.86
182.94,148.79,26.85,100.90,42.21,286.85,12.92,144.62,86.86,381.61,43.66,170.61,30.48,34.11
81.57,126.49,7.18,71.30,49.58,502.49,23.42,128.78,-582.26,206.40,58.45,65.59,102.13,50.46
42.94,229.93,49.06,62.92,80.77,298.71,17.36,125.49,-122.14,153.86,62.82,89.93,18.44,37.77
179.35,340.18,78.96,50.35,67.51,497.61,13.69,167.31,-119.93,219.67,62.13,42.48,67.70,58.43
63.69,222.37,35.40,65.99,57.58,379.37,8.94,157.81,-33.91,250.58,61.43,81.48,102.32,46.62
182.86,180.04,154.52,60.15,74.31,238.85,16.07,96.15,-155.16,241.80,79.41,72.84,22.26,46.96
45.34,155.28,110.78,58.05,78.10,205.25,12.30,155.58,-52.87,213.39,118.70,86.84,22.58,86.47
38.15,377.23,11.07,35.97,60.28,395.41,19.67,109.74,135.22,268.72,59.92,129.54,65.56,28.85
70.24,134.22,29.54,60.49,54.85,253.26,16.84,154.24,-339.10,142.58,70.46,100.59,38.29,21.30
68.58,333.20,52.78,19.07,54.70,231.97,12.54,269.92,25.57,118.96,75.26,84.16,63.70,42.29
50.74,360.09,190.90,85.98,115.33,323.95,14.84,151.38,65.53,139.94,66.02,130.24,55.56,37.50
66.99,203.74,127.11,65.47,58.60,307.95,13.23,131.10,17.82,145.22,63.27,123.35,65.55,32.28
121.85,290.61,25.66,43.52,45.19,452.65,16.90,170.05,373.01,304.88,62.35,92.59,32.48,61.38
92.21,226.55,50.40,56.31,49.42,438.35,11.99,121.01,39.68,178.71,73.24,120.23,80.50,47.16
50.76,263.09,21.35,107.57,77.14,205.50,17.14,140.81,68.23,242.38,63.79,88.72,44.92,42.18
52.85,320.06,59.36,92.20,47.78,247.66,16.51,134.94,370.41,156.21,62.36,121.36,29.77,75.34
110.41,487.67,70.97,31.91,63.32,423.81,9.88,131.44,136.14,142.17,63.57,91.37,18.10,68.02
141.10,131.71,31.17,44.31,100.16,356.98,8.72,141.94,-443.87,366.66,62.55,94.15,148.83,68.51
94.11,207.77,120.71,61.11,48.49,337.24,10.96,123.38,171.79,144.08,68.35,138.75,71.35,39.27
61.61,334.84,60.20,71.23,30.93,278.09,8.61,144.74,-286.52,200.39,73.44,86.20,66.48,14.65
30.36,306.61,95.03,63.77,75.15,203.31,10.93,126.54,34.80,156.34,76.46,84.34,25.42,61.32
96.52,424.54,66.61,64.30,94.00,238.00,11.87,161.30,145.99,254.42,57.42,104.62,22.50,51.64
26.34,303.92,62.68,80.42,59.69,316.51,20.15,143.19,511.27,562.69,59.73,166.07,29.64,50.03
79.36,115.91,71.10,115.79,83.90,265.02,20.45,132.78,-57.20,233.02,55.15,61.65,39.18,46.06
120.44,220.50,51.10,68.67,39.38,210.16,7.15,160.04,260.49,314.18,78.62,68.90,30.55,67.29
23.11,82.44,106.02,52.65,60.60,428.39,11.60,177.85,225.46,173.10,63.22,67.51,29.89,45.95
111.18,219.69,78.61,68.12,45.18,205.10,16.04,87.88,85.55,298.41,70.97,91.09,24.05,51.63
100.54,419.28,79.17,56.69,115.86,485.06,17.10,144.30,14.33,214.05,67.29,60.92,124.64,50.63
241.68,237.27,218.22,62.29,36.70,485.48,17.21,199.19,16.38,271.18,43.66,117.42,51.28,40.78
169.70,233.07,125.32,145.92,51.03,314.76,15.81,174.54,223.76,181.33,68.49,96.22,68.51,51.11
75.97,82.44,48.29,96.26,91.44,276.69,20.11,144.68,-43.77,172.31,70.11,77.00,29.13,29.82
58.49,169.21,59.20,43.17,65.22,483.38,8.53,132.59,-351.62,214.64,60.71,67.76,66.74,57.41
59.55,233.98,73.44,55.64,60.07,287.37,10.32,137.20,-302.60,123.47,68.30,70.38,84.92,19.10
95.58,135.67,48.04,78.42,56.36,274.15,23.80,162.15,125.16,134.65,60.77,72.85,43.50,56.58
256.66,230.66,93.43,22.70,57.46,386.03,12.06,247.34,-182.36,198.04,68.25,65.14,59.15,30.07
66.63,157.90,124.25,40.07,42.96,202.17,16.56,135.09,141.40,163.65,88.34,199.00,37.30,44.89
75.11,153.66,85.75,38.67,89.01,304.26,7.64,282.88,62.63,164.11,113.42,113.05,55.91,41.32
90.37,182.76,70.40,59.50,90.70,561.75,17.76,112.45,-176.77,151.51,61.89,91.87,16.41,38.93
14.34,129.73,15.85,52.97,45.92,328.81,14.57,137.49,-113.57,199.98,64.56,70.72,65.16,31.79
128.52,125.06,76.16,57.00,57.77,250.31,12.28,189.83,-79.45,211.55,61.37,148.47,32.16,50.23
90.12,395.27,158.10,31.82,59.27,200.73,15.82,187.05,-117.97,174.13,61.64,86.67,13.26,23.55
60.52,185.63,94.61,55.11,87.69,231.24,21.95,170.83,-264.27,242.82,74.30,126.82,25.94,66.77
46.21,239.95,136.26,85.21,39.39,484.56,15.67,168.89,-704.10,263.91,71.01,146.43,42.44,41.16
95.21,200.62,112.70,43.46,37.96,421.57,10.14,253.50,263.66,271.61,64.20,44.74,45.62,58.01
3.64,111.12,45.00,49.07,23.02,412.63,18.33,153.38,82.61,134.76,84.32,122.33,35.74,39.71
180.83,114.78,28.41,32.72,44.15,282.28,15.70,194.24,534.65,479.31,79.05,171.79,85.95,24.29
135.95,202.91,0.94,41.33,13.34,377.78,14.87,159.12,94.11,180.75,88.76,105.75,44.98,36.59
102.93,389.07,68.28,67.36,74.84,300.30,13.99,100.30,-47.31,215.15,60.13,147.27,22.54,89.04
99.63,219.82,-9.40,80.58,39.07,289.77,7.35,136.54,26.02,201.77,63.42,58.20,21.69,28.20
58.92,296.54,61.65,71.50,81.53,283.63,7.45,151.47,38.34,135.89,56.93,95.54,63.95,32.03
13.44,355.59,81.20,72.44,44.27,332.06,7.48,145.71,-119.21,202.05,79.19,144.96,64.54,35.47
58.73,171.72,65.67,66.76,58.63,315.01,18.41,152.68,-133.83,167.43,58.14,84.31,35.14,69.48
-10.82,119.70,171.51,57.86,58.72,346.77,7.62,145.33,56.60,248.50,72.53,95.23,51.04,27.22
65.42,203.06,82.62,75.57,38.41,376.88,18.02,244.30,-537.96,191.84,78.22,88.87,38.33,49.85
55.53,373.64,69.89,55.51,70.23,265.99,8.76,150.14,47.12,172.94,89.17,72.87,22.94,93.98
143.22,82.44,86.10,68.99,38.85,815.23,11.97,133.03,-158.18,282.55,62.35,92.63,47.14,49.36
