AMZN,ALL,CBOE,COP,CVX,GS,IBKR,JPM,LLY,MET,PGR,SFM,TAC,XOM
98.55,203.52,5.25,110.56,79.95,293.94,13.58,256.09,-292.87,144.64,71.37,104.47,75.55,44.73
-15.78,326.68,18.27,48.32,82.67,198.44,5.34,125.40,-22.80,428.63,70.10,89.44,42.80,60.26
-36.34,458.00,-12.70,91.58,51.10,293.92,14.25,151.30,-163.93,210.30,59.44,32.37,35.44,49.92
-36.13,117.20,48.38,34.89,68.10,490.78,9.74,185.24,225.55,220.44,71.87,89.27,117.84,48.70
10.11,161.56,136.03,50.80,58.99,268.80,9.55,173.71,28.89,154.30,67.89,55.99,29.01,137.01
77.99,101.96,59.89,90.76,62.67,371.84,14.44,131.76,-26.50,266.54,43.66,33.96,124.35,34.01
65.77,349.15,15.79,63.12,67.61,529.21,6.97,168.74,202.27,150.76,100.31,49.58,7.96,69.57
-2.28,210.45,55.83,53.21,15.58,357.77,16.42,112.30,-213.94,166.80,65.17,28.72,85.53,25.98
-10.79,122.51,-23.53,48.53,66.86,192.68,12.99,315.51,-165.14,183.86,63.00,36.08,103.50,53.19
-12.61,294.84,43.05,56.33,66.98,270.37,14.55,100.67,77.13,176.07,60.43,62.39,136.46,17.99
-1.08,114.33,33.46,90.97,67.39,251.14,16.73,107.62,340.39,200.94,63.82,55.87,53.78,77.64
50.85,130.28,89.06,98.68,69.87,270.12,11.37,178.53,-70.89,268.79,74.01,35.79,83.18,61.69
-20.82,115.61,25.96,54.24,46.29,210.35,9.65,147.40,-207.61,163.18,104.34,81.66,-3.18,68.10
33.71,191.85,-30.11,55.24,107.25,447.23,14.68,162.06,-1.30,190.04,66.08,26.22,60.67,45.88
-3.09,361.32,41.45,92.67,73.50,387.27,9.47,179.24,50.52,158.33,77.58,70.83,37.41,30.44
-12.36,195.70,144.03,48.26,69.77,375.45,8.44,133.65,-385.12,219.65,63.28,71.07,65.05,56.61
-3.52,224.45,37.99,82.87,70.11,324.14,15.88,155.90,68.20,255.87,64.54,18.86,64.85,58.77
-1.99,144.86,-6.00,28.17,29.06,331.70,5.62,112.95,-29.83,253.22,55.62,20.67,102.22,44.00
12.00,438.53,38.85,77.20,37.56,297.39,19.45,209.30,0.71,166.50,65.84,39.79,88.72,57.86
12.42,288.32,-0.58,72.61,64.66,358.28,14.43,213.93,112.30,174.81,55.77,34.45,53.50,65.47
-0.31,292.80,83.70,52.80,39.70,544.64,13.23,154.80,-14.07,247.85,55.16,50.09,77.52,32.82
40.03,192.38,18.51,51.95,60.30,402.81,5.18,125.56,-91.97,157.08,77.40,47.80,69.80,31.94
1.22,182.44,62.60,64.15,65.39,309.62,13.70,136.81,-122.60,181.51,63.15,24.98,78.31,33.22
-63.03,261.88,41.96,59.59,73.93,362.80,22.39,187.15,115.92,268.70,69.65,72.41,69.70,33.18
-21.67,152.90,19.93,53.51,89.33,512.14,22.32,135.39,-728.37,223.68,67.93,46.99,66.07,54.79
-21.47,270.65,72.67,59.47,64.88,174.32,14.52,142.20,-486.42,130.67,65.06,69.52,3.48,68.21
-48.31,217.17,82.23,58.68,34.03,354.22,20.14,117.49,30.54,206.28,60.17,55.15,210.38,99.52
-4.35,129.25,99.70,80.78,34.01,310.57,7.99,286.67,271.50,163.24,77.06,67.65,115.78,30.88
-72.12,152.51,9.54,57.21,30.16,384.61,8.71,151.99,29.11,230.58,78.56,16.92,-2.56,34.15
67.75,285.12,170.50,56.55,88.89,392.94,17.73,162.19,-343.03,302.36,65.75,68.94,61.12,45.30
109.36,156.53,32.92,71.77,61.66,275.35,14.13,150.06,-4.87,257.04,43.66,94.57,82.78,34.59
-14.10,165.60,3.41,31.28,22.23,273.57,13.98,157.42,31.25,152.61,73.22,43.12,69.72,49.87
43.58,132.81,142.98,26.32,53.45,216.46,18.63,127.78,-55.39,147.20,67.48,19.07,17.81,40.87
-18.36,188.89,15.02,81.90,65.74,381.32,14.30,159.40,-88.18,173.49,56.46,71.53,123.50,36.90
14.43,114.63,9.07,67.32,23.96,476.45,14.74,173.77,-140.54,280.22,63.24,53.04,85.58,36.23
-24.36,258.99,15.18,103.56,36.64,356.59,3.70,145.75,332.18,228.42,80.54,74.67,143.73,55.69
-7.76,134.83,-42.80,44.93,64.57,215.75,7.14,150.48,-343.39,113.30,74.26,29.22,87.60,42.50
-22.64,309.19,15.78,50.78,50.78,206.96,9.71,218.15,-106.61,218.38,53.91,39.58,116.76,49.60
42.31,123.24,15.56,38.20,51.45,258.79,18.29,230.17,-14.79,191.45,59.45,74.20,182.19,29.48
-0.67,180.60,1.70,86.86,21.15,285.08,15.03,168.38,378.21,506.00,82.01,45.19,87.76,29.52
29.35,228.87,-2.29,27.23,57.88,334.16,17.44,119.85,45.16,215.96,56.40,27.66,73.02,33.38
15.35,178.25,-3.69,62.36,85.83,414.95,4.97,177.21,-64.26,221.41,56.35,112.12,52.63,37.84
23.56,177.92,-12.37,112.49,90.73,270.89,13.19,209.17,-15.11,130.30,54.76,78.02,252.39,49.71
-13.61,174.77,227.65,42.81,70.69,387.62,8.78,93.64,80.75,174.06,65.06,64.01,68.63,56.57
57.39,205.98,-9.09,74.81,46.58,440.08,15.60,170.48,2.59,372.99,74.08,94.19,130.18,40.85
-26.75,270.66,67.03,78.13,71.74,422.35,13.01,154.34,37.23,189.24,67.50,97.83,97.63,34.64
-39.09,120.28,68.24,79.34,69.32,355.30,12.51,162.44,-181.28,204.63,60.77,28.09,74.16,53.82
56.25,103.40,-46.76,55.42,45.07,383.09,12.66,128.64,105.35,188.12,58.57,51.79,111.76,29.69
-26.98,204.15,133.33,69.81,43.76,358.03,13.64,158.20,-37.06,157.40,66.93,78.35,163.47,45.83
-36.51,240.47,45.34,37.51,56.49,326.83,22.67,176.33,16.73,180.69,62.49,67.48,64.16,43.31
21.69,154.08,36.24,91.14,34.08,274.54,8.97,168.93,-85.32,167.57,63.60,57.17,115.16,80.80
-5.90,273.39,59.49,55.33,70.87,293.34,12.89,131.86,20.07,195.67,100.48,42.73,1.87,73.35
-13.42,127.83,1.31,123.81,40.49,296.33,7.81,167.47,22.31,263.39,73.12,64.95,39.69,55.13
3.88,135.06,21.93,34.89,43.09,250.56,13.68,162.30,-472.88,197.02,43.66,60.77,182.21,62.98
184.48,187.42,136.35,53.46,22.92,376.23,14.14,241.46,9.77,185.62,100.62,104.20,75.85,62.49
6.64,82.44,121.17,52.14,76.06,272.45,11.64,125.99,-399.57,203.60,82.16,56.42,79.37,29.97
15.38,242.34,14.76,60.58,26.61,283.52,8.41,220.70,31.20,566.31,57.85,63.88,64.70,35.88
-16.41,326.57,-1.46,81.14,32.23,333.50,7.97,157.31,504.69,273.66,64.91,50.47,20.73,88.12
209.36,253.15,37.89,75.28,32.81,232.47,26.47,137.21,154.15,156.65,43.66,44.10,132.77,38.68
126.30,430.82,118.62,79.33,36.47,316.23,14.47,120.70,-46.28,149.93,57.87,51.24,91.01,29.40
88.80,403.50,-16.76,98.87,71.02,206.37,13.46,162.85,-41.08,375.67,63.33,45.03,128.64,33.98
2.63,200.37,31.06,32.46,136.64,202.88,16.32,121.41,310.44,167.94,72.34,61.95,52.75,71.51
38.83,247.74,12.61,37.49,50.40,367.84,8.20,143.22,-416.81,163.75,62.00,41.68,63.28,34.24
-4.46,129.33,68.30,98.58,60.00,541.38,8.17,125.47,-347.89,316.48,66.22,67.58,85.89,40.89
45.79,235.17,95.89,76.52,93.98,289.64,25.93,226.33,245.78,327.23,72.28,57.31,62.81,64.10
74.23,155.79,99.73,30.33,60.61,288.24,7.31,135.70,231.19,125.84,64.58,64.11,140.28,60.74
51.43,225.64,46.80,35.19,47.84,246.43,6.22,158.14,314.25,156.41,64.88,45.82,169.30,68.69
44.98,184.45,-4.56,44.06,20.93,311.00,11.73,159.26,-3.24,167.51,55.69,25.90,71.82,37.08
62.54,82.44,159.86,104.46,36.81,476.86,10.18,129.99,19.33,195.63,61.20,22.79,128.82,73.38
-39.39,148.23,57.37,48.34,55.54,228.81,18.75,160.93,142.83,166.77,64.16,52.21,100.93,37.49
2.38,124.97,63.66,40.09,59.41,355.71,3.73,176.34,43.07,172.56,62.84,34.90,39.26,28.81
12.51,216.79,131.14,81.48,74.45,186.62,13.51,105.93,-90.60,166.33,66.49,76.75,53.47,40.91
18.26,211.44,22.07,77.98,68.84,283.86,14.10,173.43,213.30,152.15,59.18,75.36,115.14,51.04
-7.69,183.87,46.28,108.96,32.64,254.81,13.01,148.63,205.64,206.70,63.17,140.29,10.08,20.78
23.48,196.57,4.62,75.34,68.55,333.06,21.34,155.12,46.28,136.28,63.85,54.22,81.09,31.02
-36.93,120.85,9.87,43.44,55.71,407.71,18.83,148.60,-478.69,272.47,59.16,115.04,-2.88,31.53
9.98,197.25,-9.77,42.65,29.33,334.64,6.42,91.41,80.80,151.21,69.52,41.95,34.66,57.23
-47.10,285.23,20.26,52.95,73.19,547.56,14.84,128.17,-243.57,262.13,66.80,70.97,26.95,34.15
6.14,150.68,93.46,117.71,48.77,299.06,12.77,138.63,296.97,167.15,43.66,58.28,88.87,41.37
-26.12,162.33,60.38,71.82,95.43,433.01,19.75,108.10,56.38,231.17,59.05,63.23,219.79,31.81
-22.11,112.69,49.31,15.38,43.44,253.64,15.14,205.53,204.68,193.67,55.89,93.71,182.41,33.91
-17.13,245.18,36.03,76.42,32.19,255.99,11.17,190.81,85.54,141.61,71.45,40.65,169.44,33.61
9.43,277.72,-20.94,38.12,81.51,346.63,24.68,181.66,342.02,190.78,100.14,66.30,120.64,80.31
-11.59,269.05,-3.42,82.03,64.41,310.60,9.08,130.37,81.15,316.61,67.61,52.44,78.92,53.17
-0.19,121.63,39.81,60.69,47.84,328.40,11.45,193.81,697.39,227.20,65.98,44.25,27.69,33.91
-1.83,274.45,24.87,46.83,42.79,326.43,9.98,141.28,-434.54,156.22,73.15,69.09,71.44,47.50
8.68,122.84,61.21,28.80,66.07,622.45,13.63,142.67,-159.76,184.58,54.45,86.62,15.49,91.67
-42.95,203.56,172.22,79.93,50.29,686.80,9.03,118.62,-21.95,282.04,75.61,61.30,20.60,57.30
6.55,82.44,65.96,57.79,72.30,467.38,12.71,165.90,-243.80,296.57,83.27,42.61,57.78,39.90
-12.57,108.28,106.73,56.97,107.96,230.65,9.59,149.01,21.28,142.14,57.47,49.54,6.01,22.36
8.66,124.85,24.91,49.79,66.45,469.84,14.82,146.78,-68.11,192.22,55.34,84.56,122.44,42.03
-27.08,215.51,-11.49,72.02,45.36,336.47,25.27,93.08,220.69,139.41,62.86,74.47,84.91,22.32
18.63,240.74,-61.50,51.02,30.10,522.02,13.03,164.06,25.55,211.80,88.21,15.93,58.04,63.52
-16.86,231.57,55.08,101.81,79.19,222.54,25.96,150.33,82.86,282.81,75.54,21.64,22.25,32.55
32.32,111.95,44.27,90.05,54.74,202.37,7.12,111.34,-519.77,173.97,65.83,32.82,35.17,47.35
-26.57,448.00,7.58,65.48,34.23,561.60,9.55,149.68,160.12,289.39,59.64,53.01,113.83,30.99
-5.88,252.49,3.57,43.80,47.10,320.64,22.77,94.05,-72.22,178.17,65.56,58.58,80.35,32.32
-2.23,83.85,50.14,39.61,94.77,310.65,10.29,125.11,-36.54,307.70,67.49,31.07,95.38,16.23
-0.08,134.54,25.44,42.62,70.18,197.41,10.63,130.75,109.41,268.64,74.50,74.94,63.26,91.16
12.48,138.35,87.73,61.08,35.49,315.34,13.57,167.07,16.28,228.74,62.43,40.80,186.60,72.52
-31.81,256.88,19.45,110.58,71.83,315.92,14.96,155.30,-19.82,146.74,90.42,110.73,55.86,61.28
-36.50,132.59,83.31,79.12,61.47,302.77,6.81,112.66,211.21,188.81,64.96,48.66,92.27,51.22
23.43,137.99,40.87,91.13,51.34,338.12,14.00,133.95,-57.14,178.47,71.16,30.43,82.77,30.15
48.13,232.70,-13.21,37.48,87.38,406.02,10.20,157.95,-136.95,171.74,43.66,62.06,78.00,68.89
21.58,148.82,6.81,106.70,40.92,220.01,10.72,141.88,-81.65,223.11,69.03,64.16,59.81,43.46
-18.93,175.00,18.85,38.53,28.48,222.76,12.14,152.90,247.30,389.90,69.02,46.60,60.00,74.57
39.60,82.44,36.91,57.97,67.48,212.84,14.11,171.63,-27.01,411.73,57.25,59.58,222.59,40.57
-60.36,135.73,43.51,78.76,43.50,347.63,14.00,115.06,-47.91,361.88,61.57,57.47,157.41,16.96
41.42,226.72,49.99,39.74,54.30,561.85,22.00,159.08,-1.16,212.05,61.31,41.83,28.71,12.65
28.69,196.51,43.34,83.29,64.04,282.30,14.43,132.32,-466.06,289.48,70.91,78.87,143.58,54.26
16.71,378.76,46.75,79.71,45.12,261.53,14.34,168.05,-453.93,237.10,57.08,76.31,10.65,39.86
-33.10,244.51,-5.61,54.89,78.11,264.74,22.15,142.41,219.09,162.62,61.37,66.37,68.34,23.99
31.80,82.44,62.27,61.24,82.81,272.93,7.01,173.42,-11.77,262.97,61.60,120.89,74.35,48.92
40.97,215.61,61.42,85.61,32.86,139.77,5.60,167.79,-261.96,171.60,60.89,167.24,67.13,51.34
35.10,119.67,16.04,59.92,62.69,189.52,11.60,167.69,2.34,202.45,67.72,135.04,68.28,74.19
-23.81,128.61,-19.44,71.74,101.19,207.72,10.58,222.12,-61.79,220.18,68.09,111.88,101.05,82.87
-21.62,199.65,3.83,59.96,74.50,315.59,8.38,185.95,55.95,172.28,61.77,51.40,93.02,66.54
-64.79,130.32,-0.18,62.27,51.41,601.09,19.69,172.32,-26.89,221.68,56.29,64.49,19.93,48.51
-5.72,203.62,-78.85,62.10,13.99,380.79,6.98,129.64,-89.61,188.78,66.53,172.90,106.96,41.84
0.36,169.70,44.96,106.52,80.24,274.23,12.78,162.48,76.32,455.84,70.51,23.54,88.04,50.98
39.66,243.86,55.66,95.83,54.00,252.69,13.27,162.04,-45.03,287.94,66.11,49.02,135.53,32.27
-65.35,155.97,84.89,68.36,59.70,460.42,13.99,131.72,7.26,176.21,60.09,41.47,204.58,43.52
-7.42,163.13,183.47,62.75,21.40,353.38,10.19,101.65,-14.90,173.48,53.16,53.11,82.36,38.87
0.32,173.52,82.58,56.45,86.11,227.11,12.33,131.71,145.77,152.81,71.77,93.45,52.62,51.62
47.14,157.40,-0.79,64.36,47.91,365.56,11.02,184.87,265.69,356.50,69.93,23.74,17.61,34.20
31.01,355.61,192.33,64.19,65.35,328.66,9.14,219.49,-98.02,153.81,59.35,48.82,149.85,52.04
5.73,118.88,5.90,75.74,31.50,434.08,20.89,114.95,-317.42,244.90,62.34,33.36,75.45,47.85
-37.99,82.44,53.80,35.87,112.19,416.97,12.73,188.50,-131.12,152.74,64.89,59.66,86.37,26.11
-10.41,125.47,135.44,51.17,50.42,301.89,9.43,150.60,-36.19,257.55,69.09,13.36,64.17,44.54
-46.74,148.54,60.52,82.51,68.82,195.65,15.95,115.02,-305.12,162.82,78.27,46.11,187.02,41.03
44.14,402.65,85.24,91.64,8.48,370.44,17.14,162.87,-132.48,150.12,74.90,47.48,61.36,39.68
18.72,339.36,32.28,52.38,72.76,232.28,16.77,129.37,-199.56,163.96,58.21,33.75,57.43,70.93
-36.28,123.02,98.07,56.56,96.94,375.55,12.56,168.79,-265.78,271.42,62.33,42.81,56.53,47.86
-0.68,240.91,106.62,88.56,54.72,299.83,16.89,134.05,18.47,181.97,67.70,120.30,95.38,41.87
-42.13,294.27,4.35,46.59,54.58,273.70,21.11,134.26,-62.96,234.85,66.94,32.08,115.54,98.39
-6.98,152.98,-18.25,66.28,58.26,271.13,13.65,203.41,-6.86,170.05,69.74,34.93,85.51,35.56
3.94,253.26,3.34,73.01,32.07,397.46,11.19,175.72,-174.53,193.51,59.39,64.75,98.83,56.53
-9.44,240.99,57.66,84.49,68.05,515.83,22.24,179.81,-27.23,224.55,74.22,63.73,10.30,33.75
-2.49,269.67,68.74,61.84,35.01,332.16,12.32,108.68,-89.35,159.96,67.44,77.29,91.52,73.58
13.50,126.48,36.96,78.92,67.03,383.98,18.45,215.13,40.57,178.71,81.33,44.13,53.92,59.00
9.21,230.02,12.96,69.59,96.57,329.95,15.70,176.12,-7.93,171.46,69.49,48.29,81.23,35.62
61.49,133.90,47.62,117.70,93.64,206.31,17.60,163.06,-213.41,208.63,66.51,49.80,3.41,35.99
13.17,170.59,29.49,68.89,60.05,337.44,7.00,176.82,442.63,288.03,55.47,83.46,103.08,31.76
-18.49,299.46,-1.67,73.80,53.80,221.07,10.10,159.94,-150.24,169.29,45.19,70.50,90.83,34.11
-16.35,129.62,133.46,60.15,78.75,225.59,10.90,133.56,5.02,169.50,68.33,66.27,83.88,87.71
78.36,275.91,89.35,48.63,56.26,278.36,15.61,141.15,68.36,171.80,79.50,15.84,163.56,58.12
37.50,299.25,69.87,77.03,44.58,267.26,13.37,162.93,-320.56,194.14,65.40,49.10,39.39,34.35
-90.25,371.90,19.54,91.20,89.03,383.22,7.12,238.60,120.04,201.71,59.18,50.61,39.98,38.20
-3.77,161.98,22.14,152.22,55.71,290.24,18.39,188.82,16.43,269.50,73.44,12.82,91.99,53.53
-44.21,314.46,80.20,89.24,81.93,533.92,15.21,190.71,176.11,380.75,69.25,31.72,50.29,83.99
-27.93,92.77,66.01,88.25,34.43,477.96,21.13,145.57,183.99,332.34,43.66,21.28,29.18,69.37
32.43,198.83,89.33,99.37,52.80,300.43,25.07,143.15,-762.04,173.68,102.23,96.97,28.70,40.21
-8.28,176.39,51.39,57.30,68.75,317.32,10.87,120.79,-54.62,284.82,59.61,127.21,116.60,44.28
6.93,160.06,55.24,118.32,27.95,325.21,13.01,121.86,143.37,331.12,59.38,47.63,76.24,47.92
17.59,184.51,11.39,81.86,51.99,333.56,12.30,180.04,95.17,151.50,60.05,66.03,58.85,31.24
47.95,155.16,-35.07,74.54,36.47,257.92,16.18,159.05,-59.14,182.72,58.41,39.23,52.38,54.82
-38.15,155.94,-23.74,36.99,68.80,342.44,15.44,151.20,133.61,133.61,61.50,45.32,54.44,39.25
-23.30,126.73,8.33,50.72,76.82,256.01,6.67,108.38,37.72,164.46,104.60,44.36,84.51,40.94
-40.46,116.71,97.06,57.26,61.85,237.96,20.07,161.79,379.45,206.40,63.89,39.20,82.55,35.53
42.15,141.18,124.46,58.07,78.84,419.53,16.67,142.04,56.38,407.23,43.66,39.04,70.46,41.86
-35.22,144.43,56.40,68.22,76.78,262.60,23.84,135.14,222.16,186.68,60.27,59.50,-7.81,70.53
17.58,159.61,-20.91,70.76,69.11,431.61,4.38,204.08,107.93,196.27,51.45,64.24,44.67,30.83
-24.27,116.24,55.31,68.16,66.35,256.29,13.69,239.13,175.12,142.85,77.54,58.71,68.56,34.81
50.33,132.09,0.62,52.58,70.04,318.46,13.39,182.13,-337.29,240.92,60.74,34.43,85.71,70.47
-43.58,186.95,102.26,50.46,99.60,295.72,12.18,125.91,-47.80,187.39,66.98,59.53,63.45,21.14
35.09,299.56,0.44,66.34,54.39,153.80,16.54,192.36,-50.02,170.03,64.52,36.93,84.83,80.88
-28.85,204.50,138.75,68.99,49.51,263.20,12.45,217.99,17.04,257.55,68.35,115.03,18.38,39.94
-64.23,306.82,-0.94,51.04,46.02,294.19,9.79,128.07,-257.22,168.91,43.66,52.84,147.08,41.25
3.00,211.64,42.78,37.35,75.28,207.21,10.32,165.09,189.47,303.97,65.90,36.92,99.34,57.24
-4.85,168.46,7.79,115.42,70.13,470.17,11.38,171.09,-473.27,304.82,84.64,74.15,61.23,57.58
12.33,275.48,67.64,70.52,37.12,307.44,10.14,152.05,-77.75,195.68,81.33,50.45,10.52,69.75
-77.70,364.47,33.65,72.07,43.75,401.78,14.83,211.24,-36.39,288.69,43.66,96.56,129.36,46.51
11.39,125.00,31.21,54.97,26.94,498.73,10.99,201.94,-314.12,189.31,63.03,39.66,-5.60,64.40
-41.22,144.57,43.75,53.69,70.48,382.28,8.62,121.05,-372.57,307.98,59.07,92.24,86.74,40.37
-2.39,133.92,11.51,70.88,50.88,406.63,10.72,168.84,-179.91,240.12,69.34,102.65,34.59,64.64
-63.04,292.95,28.53,37.25,59.94,303.31,13.25,194.01,-170.49,220.31,59.76,32.92,42.46,48.86
-35.35,120.09,35.60,22.50,64.62,198.11,17.59,236.21,-105.62,257.77,60.03,35.76,141.72,79.44
5.25,121.84,77.88,79.75,95.52,216.98,5.29,157.44,-38.38,217.94,65.60,22.21,30.34,56.53
30.56,187.88,17.22,112.78,53.30,300.93,9.45,146.76,-186.49,300.33,43.66,26.04,30.67,41.54
2.09,236.19,46.77,102.21,112.12,393.32,10.56,188.16,69.87,155.02,61.83,39.28,184.88,56.10
-29.22,305.42,4.02,65.61,43.26,325.69,17.50,126.81,30.93,369.57,53.84,57.44,18.49,58.51
29.24,127.39,60.09,59.44,46.59,323.05,9.65,116.25,4.02,229.53,68.55,98.35,124.65,40.97
37.82,249.59,107.31,59.58,44.79,286.66,12.90,212.91,-174.64,181.41,65.82,48.67,12.53,39.56
-55.71,164.77,68.96,72.53,32.75,250.78,27.54,169.55,-245.86,216.09,58.42,35.46,74.38,43.17
-19.11,127.41,78.22,96.25,85.08,239.06,15.07,167.76,24.99,155.88,64.63,82.93,78.47,44.48
6.83,120.20,45.55,109.79,54.08,443.41,9.87,142.03,-49.90,374.81,88.64,49.16,31.68,69.65
3.02,216.05,16.55,47.79,24.60,292.26,17.32,181.60,29.52,165.49,71.01,99.02,59.22,33.15
-35.76,166.39,23.91,18.89,30.64,290.28,13.52,128.88,135.03,162.52,58.05,67.88,99.49,73.94
-3.78,143.25,101.23,39.04,61.32,290.14,11.51,156.46,0.95,315.68,60.72,32.00,62.87,54.75
42.56,181.70,99.08,59.48,43.81,445.38,19.53,237.13,269.28,206.78,62.33,17.61,179.50,36.49
58.69,124.69,92.19,87.12,53.29,325.62,7.46,135.57,-142.85,199.51,61.99,40.86,99.13,40.52
-23.96,130.69,80.84,81.79,59.87,290.05,8.11,188.54,104.61,213.64,65.11,58.62,58.16,44.66
-15.70,173.90,158.44,71.38,63.07,496.57,17.55,129.03,63.66,171.44,59.54,45.52,107.94,61.43
-32.87,314.21,117.39,47.12,35.37,372.55,19.19,159.60,319.50,138.96,62.78,55.42,51.37,112.34
12.55,389.58,21.49,58.49,70.83,295.15,16.74,125.34,-159.22,339.06,63.97,77.76,96.01,97.95
-58.32,304.62,38.83,58.22,23.50,378.32,17.29,125.15,133.39,205.58,62.45,101.48,116.07,31.01
23.95,209.31,69.05,25.97,35.95,315.64,26.17,180.62,-663.48,131.21,43.66,62.16,37.14,71.22
30.20,195.22,-16.42,41.25,49.00,402.78,12.32,179.42,13.73,197.76,108.13,43.52,52.41,52.22
-7.81,192.49,13.37,67.57,30.31,295.18,12.58,140.17,-149.63,255.92,58.51,34.00,101.32,86.18
-42.70,233.84,52.24,30.12,63.69,442.25,5.48,201.62,-202.80,211.83,59.48,57.84,42.78,26.77
60.05,131.16,69.65,57.23,75.18,382.94,6.37,128.62,264.32,120.14,60.14,37.00,74.93,51.47
-4.79,237.02,69.48,125.75,45.47,272.09,22.83,136.84,357.52,240.15,58.84,48.36,81.09,36.10
-5.68,143.79,82.72,93.69,81.05,421.94,16.48,167.99,-152.78,157.47,43.66,87.06,70.67,26.46
-16.14,118.16,45.04,62.89,50.04,266.38,13.49,214.45,-94.81,160.41,58.24,36.47,102.56,53.17
27.61,155.01,-21.79,108.08,71.19,240.20,13.12,177.87,-71.03,231.73,85.18,36.42,131.15,29.52
-41.65,242.52,691.81,44.87,24.17,363.72,16.75,187.81,-180.12,490.36,60.47,60.89,161.97,28.79
20.26,82.44,29.94,53.17,66.95,446.56,11.72,159.58,82.54,125.05,71.14,74.44,173.07,39.10
67.84,117.62,40.24,30.03,45.79,273.95,17.41,180.69,-176.80,207.35,81.02,63.85,65.69,37.99
53.73,121.82,1.51,76.06,80.80,325.48,21.27,170.11,-126.21,196.31,68.36,54.76,94.41,32.56
21.46,129.15,94.48,66.11,75.85,296.81,8.06,161.40,195.86,115.30,43.66,81.13,77.39,64.39
16.49,155.04,63.72,24.60,85.55,166.81,7.99,142.27,38.17,485.93,82.71,85.58,58.35,67.16
148.69,196.80,68.26,54.08,65.12,304.58,12.69,151.64,101.26,330.48,58.18,64.48,188.20,62.67
16.76,111.64,2.32,31.96,73.41,375.15,9.63,122.00,-276.93,297.28,60.08,22.86,142.12,54.63
-17.07,82.44,304.68,117.27,37.52,186.90,10.42,108.26,-8.39,305.66,85.41,13.42,46.98,78.68
-21.47,117.41,24.94,97.27,75.62,487.67,20.02,164.84,-68.70,181.96,60.71,57.76,1.95,61.57
35.06,82.44,44.24,94.57,30.48,344.35,7.68,302.24,175.74,211.89,49.55,30.33,23.47,31.09
33.87,125.56,46.54,41.17,54.88,249.19,17.39,160.30,98.67,152.61,74.15,84.58,52.09,69.57
-12.03,124.75,48.82,19.86,59.64,289.30,8.13,181.36,376.80,143.83,77.17,44.31,64.66,65.46
55.36,138.95,60.13,59.07,41.68,307.08,9.02,155.65,-251.01,254.91,63.48,51.20,71.63,31.05
-26.66,147.15,98.78,43.41,63.59,345.73,13.33,158.42,196.16,227.01,60.17,45.50,26.42,34.34
60.31,181.45,56.75,89.82,86.39,301.96,22.09,156.39,-84.39,166.43,62.21,68.82,109.28,37.07
104.78,234.58,81.93,68.50,32.42,153.77,27.48,238.78,-264.99,456.64,59.92,67.71,92.78,57.13
-17.10,147.85,84.09,49.20,22.39,354.94,7.91,132.02,-65.96,239.29,56.56,57.78,123.47,25.49
42.18,142.90,-10.35,70.82,65.97,453.93,14.94,120.82,368.31,211.22,68.60,67.09,19.10,41.61
6.16,168.23,13.38,60.52,49.59,256.68,8.48,153.27,112.68,206.64,61.22,32.04,16.84,38.00
-8.42,160.13,156.02,49.15,42.32,384.10,11.42,188.44,-70.37,221.94,70.86,57.76,59.05,29.60
-54.74,260.53,-0.46,45.88,77.32,411.92,12.08,147.73,39.11,202.64,73.43,39.54,54.61,58.12
-18.35,127.07,10.71,36.43,73.22,264.08,20.96,129.47,-64.83,207.29,73.17,51.94,85.87,49.62
47.06,234.38,69.51,46.14,83.81,243.78,23.96,129.37,-439.50,195.34,62.92,44.23,17.80,40.35
27.74,269.94,31.05,96.59,50.76,310.60,15.30,140.09,161.53,590.82,61.44,55.72,116.42,27.51
38.39,144.25,83.64,69.99,29.60,420.67,8.35,226.85,-12.00,180.71,60.83,55.35,217.29,50.66
-88.13,160.61,141.48,74.09,74.88,334.30,11.35,126.97,-23.98,388.41,67.73,66.87,101.78,32.71
-11.99,355.12,12.70,58.49,60.48,408.36,27.45,141.64,-230.69,224.54,55.62,64.25,48.02,27.43
54.14,237.15,46.27,84.53,35.45,169.01,6.09,140.39,-500.54,163.77,61.06,65.33,24.06,54.50
12.68,446.94,85.97,93.31,40.09,314.04,10.82,258.61,194.84,214.41,70.22,87.02,73.70,69.70
-38.29,82.44,70.80,23.38,67.29,252.37,24.84,176.94,55.34,389.93,73.13,59.29,128.78,71.30
32.95,167.62,14.66,60.10,47.58,286.51,9.98,159.11,31.33,256.22,60.25,36.21,45.15,34.27
-18.66,386.48,25.62,47.81,41.58,409.12,14.17,162.83,-11.99,319.64,63.05,43.95,126.48,61.42
24.39,275.77,23.17,30.88,38.83,301.43,9.57,144.27,115.36,220.16,43.66,30.34,106.20,63.05
-10.41,149.89,57.35,72.69,48.39,317.37,25.26,159.00,3.21,207.80,58.12,22.43,55.20,29.51
-73.69,221.25,23.38,53.34,69.60,291.13,29.42,131.22,-210.04,136.37,61.43,34.39,94.86,46.13
10.44,166.13,110.20,76.27,42.59,242.81,9.86,194.25,29.99,184.21,63.22,40.06,49.29,32.02
-27.57,160.31,69.04,67.55,62.94,519.33,11.36,177.68,-97.68,179.67,72.89,73.85,5.79,21.65
